   2.400   0.3380   0.00000  -0.00433  -0.0050   0.0000   0.0000
   2.500   0.3521   0.00000  -0.00441  -0.0052   0.0000   0.0000
   2.600   0.3663   0.00000  -0.00449  -0.0054   0.0000   0.0000
   2.700   0.3805   0.00000  -0.00458  -0.0056   0.0000   0.0000
   2.800   0.3946   0.00000  -0.00467  -0.0058   0.0000   0.0000
   2.900   0.4088   0.00000  -0.00477  -0.0060   0.0000   0.0000
   3.000   0.4230   0.00000  -0.00487  -0.0062   0.0000   0.0000
   3.100   0.4372   0.00000  -0.00497  -0.0064   0.0000   0.0000
   3.200   0.4514   0.00000  -0.00508  -0.0066   0.0000   0.0000
   3.300   0.4656   0.00000  -0.00519  -0.0068   0.0000   0.0000
   3.400   0.4798   0.00000  -0.00531  -0.0070   0.0000   0.0000
   3.500   0.4941   0.00000  -0.00544  -0.0071   0.0000   0.0000
   3.600   0.5083   0.00000  -0.00557  -0.0073   0.0000   0.0000
   3.700   0.5226   0.00000  -0.00570  -0.0075   0.0000   0.0000
   3.800   0.5368   0.00000  -0.00585  -0.0077   0.0000   0.0000
   3.900   0.5511   0.00000  -0.00599  -0.0078   0.0000   0.0000
   4.000   0.5654   0.00000  -0.00615  -0.0080   0.0000   0.0000
   4.100   0.5797   0.00000  -0.00631  -0.0082   0.0000   0.0000
   4.200   0.5940   0.00000  -0.00647  -0.0083   0.0000   0.0000
   4.300   0.6084   0.00000  -0.00665  -0.0085   0.0000   0.0000
   4.400   0.6227   0.00000  -0.00683  -0.0086   0.0000   0.0000
   4.500   0.6371   0.00000  -0.00702  -0.0088   0.0000   0.0000
   4.600   0.6514   0.00000  -0.00721  -0.0090   0.0000   0.0000
   4.700   0.6658   0.00000  -0.00741  -0.0091   0.0000   0.0000
   4.800   0.6802   0.00000  -0.00762  -0.0092   0.0000   0.0000
   4.900   0.6947   0.00000  -0.00784  -0.0094   0.0000   0.0000
   5.000   0.7091   0.00000  -0.00807  -0.0095   0.0000   0.0000
   5.100   0.7235   0.00000  -0.00830  -0.0097   0.0000   0.0000
   5.200   0.7380   0.00000  -0.00854  -0.0098   0.0000   0.0000
   5.300   0.7525   0.00000  -0.00880  -0.0099   0.0000   0.0000
   5.400   0.7670   0.00000  -0.00906  -0.0101   0.0000   0.0000
   5.500   0.7815   0.00000  -0.00933  -0.0102   0.0000   0.0000
   5.600   0.7961   0.00000  -0.00961  -0.0103   0.0000   0.0000
   5.700   0.8106   0.00000  -0.00990  -0.0104   0.0000   0.0000
   5.800   0.8252   0.00000  -0.01020  -0.0105   0.0000   0.0000
   5.900   0.8398   0.00000  -0.01051  -0.0106   0.0000   0.0000
   6.000   0.8544   0.00000  -0.01083  -0.0107   0.0000   0.0000
   6.100   0.8691   0.00000  -0.01117  -0.0108   0.0000   0.0000
   6.200   0.8837   0.00000  -0.01151  -0.0109   0.0000   0.0000
   6.300   0.8984   0.00000  -0.01187  -0.0110   0.0000   0.0000
   6.400   0.9131   0.00000  -0.01224  -0.0111   0.0000   0.0000
   6.500   0.9279   0.00000  -0.01262  -0.0112   0.0000   0.0000
   6.600   0.9426   0.00000  -0.01302  -0.0113   0.0000   0.0000
   6.700   0.9574   0.00000  -0.01343  -0.0114   0.0000   0.0000
   6.800   0.9722   0.00000  -0.01385  -0.0114   0.0000   0.0000
   6.900   0.9870   0.00000  -0.01428  -0.0115   0.0000   0.0000
   7.000   1.0019   0.00000  -0.01474  -0.0116   0.0000   0.0000
   7.100   1.0168   0.00000  -0.01520  -0.0116   0.0000   0.0000
   7.200   1.0317   0.00000  -0.01568  -0.0117   0.0000   0.0000
   7.300   1.0466   0.00000  -0.01618  -0.0117   0.0000   0.0000
   7.400   1.0615   0.00000  -0.01669  -0.0118   0.0000   0.0000
   7.500   1.0765   0.00000  -0.01722  -0.0118   0.0000   0.0000
   7.600   1.0915   0.00000  -0.01776  -0.0118   0.0000   0.0000
   7.700   1.1066   0.00000  -0.01833  -0.0119   0.0000   0.0000
   7.800   1.1217   0.00000  -0.01891  -0.0119   0.0000   0.0000
   7.900   1.1368   0.00000  -0.01950  -0.0119   0.0000   0.0000
   8.000   1.1519   0.00000  -0.02012  -0.0119   0.0000   0.0000
   8.100   1.1671   0.00000  -0.02076  -0.0119   0.0000   0.0000
   8.200   1.1823   0.00000  -0.02142  -0.0119   0.0000   0.0000
   8.300   1.1975   0.00000  -0.02209  -0.0119   0.0000   0.0000
   8.400   1.2128   0.00000  -0.02279  -0.0119   0.0000   0.0000
   8.500   1.2281   0.00000  -0.02351  -0.0119   0.0000   0.0000
   8.600   1.2434   0.00000  -0.02425  -0.0118   0.0000   0.0000
   8.700   1.2588   0.00000  -0.02501  -0.0118   0.0000   0.0000
   8.800   1.2742   0.00000  -0.02580  -0.0118   0.0000   0.0000
   8.900   1.2897   0.00000  -0.02661  -0.0117   0.0000   0.0000
   9.000   1.3052   0.00000  -0.02745  -0.0117   0.0000   0.0000
   9.100   1.3207   0.00000  -0.02831  -0.0116   0.0000   0.0000
   9.200   1.3363   0.00000  -0.02919  -0.0115   0.0000   0.0000
   9.300   1.3519   0.00000  -0.03010  -0.0115   0.0000   0.0000
   9.400   1.3675   0.00000  -0.03104  -0.0114   0.0000   0.0000
   9.500   1.3832   0.00000  -0.03200  -0.0113   0.0000   0.0000
   9.600   1.3990   0.00000  -0.03300  -0.0112   0.0000   0.0000
   9.700   1.4148   0.00000  -0.03402  -0.0111   0.0000   0.0000
   9.800   1.4306   0.00000  -0.03507  -0.0110   0.0000   0.0000
   9.900   1.4465   0.00000  -0.03616  -0.0109   0.0000   0.0000
  10.000   1.4624   0.00000  -0.03727  -0.0107   0.0000   0.0000
  10.100   1.4783   0.00000  -0.03842  -0.0106   0.0000   0.0000
  10.200   1.4944   0.00000  -0.03959  -0.0105   0.0000   0.0000
  10.300   1.5104   0.00000  -0.04081  -0.0103   0.0000   0.0000
  10.400   1.5265   0.00000  -0.04205  -0.0102   0.0000   0.0000
  10.500   1.5427   0.00000  -0.04333  -0.0100   0.0000   0.0000
  10.600   1.5589   0.00000  -0.04465  -0.0098   0.0000   0.0000
  10.700   1.5752   0.00000  -0.04601  -0.0096   0.0000   0.0000
  10.800   1.5916   0.00000  -0.04740  -0.0095   0.0000   0.0000
  10.900   1.6079   0.00000  -0.04883  -0.0093   0.0000   0.0000
  11.000   1.6244   0.00000  -0.05031  -0.0090   0.0000   0.0000
  11.100   1.6409   0.00000  -0.05182  -0.0088   0.0000   0.0000
  11.200   1.6575   0.00000  -0.05337  -0.0086   0.0000   0.0000
  11.300   1.6741   0.00000  -0.05497  -0.0084   0.0000   0.0000
  11.400   1.6908   0.00000  -0.05661  -0.0081   0.0000   0.0000
  11.500   1.7075   0.00000  -0.05830  -0.0078   0.0000   0.0000
  11.600   1.7244   0.00000  -0.06004  -0.0076   0.0000   0.0000
  11.700   1.7413   0.00000  -0.06182  -0.0073   0.0000   0.0000
  11.800   1.7582   0.00000  -0.06365  -0.0070   0.0000   0.0000
  11.900   1.7752   0.00000  -0.06553  -0.0067   0.0000   0.0000
  12.000   1.7923   0.00000  -0.06746  -0.0064   0.0000   0.0000
  12.100   1.8095   0.00000  -0.06944  -0.0061   0.0000   0.0000
  12.200   1.8268   0.00000  -0.07148  -0.0057   0.0000   0.0000
  12.300   1.8441   0.00000  -0.07357  -0.0054   0.0000   0.0000
  12.400   1.8615   0.00000  -0.07572  -0.0050   0.0000   0.0000
  12.500   1.8789   0.00000  -0.07793  -0.0047   0.0000   0.0000
  12.600   1.8965   0.00000  -0.08019  -0.0043   0.0000   0.0000
  12.700   1.9141   0.00000  -0.08252  -0.0039   0.0000   0.0000
  12.800   1.9319   0.00000  -0.08491  -0.0035   0.0000   0.0000
  12.900   1.9497   0.00000  -0.08737  -0.0031   0.0000   0.0000
  13.000   1.9676   0.00000  -0.08989  -0.0027   0.0000   0.0000
  13.100   1.9856   0.00000  -0.09247  -0.0022   0.0000   0.0000
  13.200   2.0036   0.00000  -0.09513  -0.0018   0.0000   0.0000
  13.300   2.0218   0.00000  -0.09786  -0.0013   0.0000   0.0000
  13.400   2.0401   0.00000  -0.10066  -0.0008   0.0000   0.0000
  13.500   2.0585   0.00000  -0.10354  -0.0003   0.0000   0.0000
  13.600   2.0769   0.00000  -0.10649   0.0002   0.0000   0.0000
  13.700   2.0955   0.00000  -0.10952   0.0007   0.0000   0.0000
  13.800   2.1142   0.00000  -0.11263   0.0013   0.0000   0.0000
  13.900   2.1330   0.00000  -0.11583   0.0018   0.0000   0.0000
  14.000   2.1519   0.00000  -0.11911   0.0024   0.0000   0.0000
  14.100   2.1709   0.00000  -0.12247   0.0030   0.0000   0.0000
  14.200   2.1900   0.00000  -0.12593   0.0036   0.0000   0.0000
  14.300   2.2093   0.00000  -0.12948   0.0042   0.0000   0.0000
  14.400   2.2286   0.00000  -0.13312   0.0049   0.0000   0.0000
  14.500   2.2481   0.00000  -0.13687   0.0055   0.0000   0.0000
  14.600   2.2678   0.00000  -0.14071   0.0062   0.0000   0.0000
  14.700   2.2875   0.00000  -0.14465   0.0069   0.0000   0.0000
  14.800   2.3074   0.00000  -0.14870   0.0076   0.0000   0.0000
  14.900   2.3274   0.00000  -0.15286   0.0083   0.0000   0.0000
  15.000   2.3476   0.00000  -0.15713   0.0090   0.0000   0.0000
  15.100   2.3679   0.00000  -0.16151   0.0098   0.0000   0.0000
  15.200   2.3883   0.00000  -0.16601   0.0106   0.0000   0.0000
  15.300   2.4089   0.00000  -0.17063   0.0114   0.0000   0.0000
  15.400   2.4297   0.00000  -0.17538   0.0122   0.0000   0.0000
  15.500   2.4506   0.00000  -0.18025   0.0131   0.0000   0.0000
  15.600   2.4717   0.00000  -0.18526   0.0139   0.0000   0.0000
  15.700   2.4929   0.00000  -0.19040   0.0148   0.0000   0.0000
  15.800   2.5144   0.00000  -0.19568   0.0157   0.0000   0.0000
  15.900   2.5360   0.00000  -0.20111   0.0166   0.0000   0.0000
  16.000   2.5577   0.00000  -0.20668   0.0176   0.0000   0.0000
  16.100   2.5797   0.00000  -0.21240   0.0186   0.0000   0.0000
  16.200   2.6019   0.00000  -0.21828   0.0196   0.0000   0.0000
  16.300   2.6242   0.00000  -0.22433   0.0206   0.0000   0.0000
  16.400   2.6468   0.00000  -0.23054   0.0217   0.0000   0.0000
  16.500   2.6695   0.00000  -0.23692   0.0227   0.0000   0.0000
  16.600   2.6925   0.00000  -0.24347   0.0238   0.0000   0.0000
  16.700   2.7157   0.00000  -0.25021   0.0250   0.0000   0.0000
  16.800   2.7391   0.00000  -0.25714   0.0261   0.0000   0.0000
  16.900   2.7628   0.00000  -0.26426   0.0273   0.0000   0.0000
  17.000   2.7867   0.00000  -0.27159   0.0285   0.0000   0.0000
  17.100   2.8108   0.00000  -0.27912   0.0298   0.0000   0.0000
  17.200   2.8352   0.00000  -0.28686   0.0311   0.0000   0.0000
  17.300   2.8599   0.00000  -0.29482   0.0324   0.0000   0.0000
  17.400   2.8848   0.00000  -0.30301   0.0337   0.0000   0.0000
  17.500   2.9100   0.00000  -0.31144   0.0351   0.0000   0.0000
  17.600   2.9355   0.00000  -0.32011   0.0365   0.0000   0.0000
  17.700   2.9613   0.00000  -0.32903   0.0379   0.0000   0.0000
  17.800   2.9874   0.00000  -0.33822   0.0394   0.0000   0.0000
  17.900   3.0138   0.00000  -0.34767   0.0409   0.0000   0.0000
  18.000   3.0405   0.00000  -0.35740   0.0425   0.0000   0.0000
  18.100   3.0676   0.00000  -0.36742   0.0441   0.0000   0.0000
  18.200   3.0950   0.00000  -0.37774   0.0457   0.0000   0.0000
  18.300   3.1227   0.00000  -0.38837   0.0474   0.0000   0.0000
  18.400   3.1509   0.00000  -0.39933   0.0491   0.0000   0.0000
  18.500   3.1794   0.00000  -0.41061   0.0509   0.0000   0.0000
  18.600   3.2083   0.00000  -0.42225   0.0527   0.0000   0.0000
  18.700   3.2377   0.00000  -0.43424   0.0546   0.0000   0.0000
  18.800   3.2674   0.00000  -0.44661   0.0565   0.0000   0.0000
  18.900   3.2976   0.00000  -0.45937   0.0584   0.0000   0.0000
  19.000   3.3283   0.00000  -0.47253   0.0604   0.0000   0.0000
  19.100   3.3594   0.00000  -0.48611   0.0625   0.0000   0.0000
  19.200   3.3911   0.00000  -0.50013   0.0646   0.0000   0.0000
  19.300   3.4232   0.00000  -0.51461   0.0668   0.0000   0.0000
  19.400   3.4559   0.00000  -0.52956   0.0690   0.0000   0.0000
  19.500   3.4892   0.00000  -0.54501   0.0713   0.0000   0.0000
  19.600   3.5230   0.00000  -0.56098   0.0737   0.0000   0.0000
  19.700   3.5574   0.00000  -0.57748   0.0761   0.0000   0.0000
  19.800   3.5925   0.00000  -0.59455   0.0786   0.0000   0.0000
  19.900   3.6282   0.00000  -0.61221   0.0812   0.0000   0.0000
  20.000   3.6645   0.00000  -0.63049   0.0838   0.0000   0.0000
  20.100   3.7016   0.00000  -0.64942   0.0866   0.0000   0.0000
  20.200   3.7395   0.00000  -0.66902   0.0894   0.0000   0.0000
  20.300   3.7781   0.00000  -0.68933   0.0922   0.0000   0.0000
  20.400   3.8176   0.00000  -0.71039   0.0952   0.0000   0.0000
  20.500   3.8579   0.00000  -0.73223   0.0983   0.0000   0.0000
  20.600   3.8991   0.00000  -0.75490   0.1015   0.0000   0.0000
  20.700   3.9412   0.00000  -0.77843   0.1047   0.0000   0.0000
  20.800   3.9843   0.00000  -0.80288   0.1081   0.0000   0.0000
  20.900   4.0285   0.00000  -0.82829   0.1116   0.0000   0.0000
  21.000   4.0738   0.00000  -0.85472   0.1152   0.0000   0.0000
  21.100   4.1202   0.00000  -0.88223   0.1189   0.0000   0.0000
  21.200   4.1678   0.00000  -0.91087   0.1227   0.0000   0.0000
  21.300   4.2168   0.00000  -0.94072   0.1267   0.0000   0.0000
  21.400   4.2670   0.00000  -0.97185   0.1309   0.0000   0.0000
  21.500   4.3188   0.00000  -1.00433   0.1351   0.0000   0.0000
  21.600   4.3720   0.00000  -1.03827   0.1396   0.0000   0.0000
  21.700   4.4269   0.00000  -1.07374   0.1442   0.0000   0.0000
  21.800   4.4836   0.00000  -1.11086   0.1490   0.0000   0.0000
  21.900   4.5420   0.00000  -1.14973   0.1540   0.0000   0.0000
  22.000   4.6025   0.00000  -1.19049   0.1592   0.0000   0.0000
  22.100   4.6650   0.00000  -1.23326   0.1646   0.0000   0.0000
  22.200   4.7299   0.00000  -1.27821   0.1702   0.0000   0.0000
  22.300   4.7971   0.00000  -1.32549   0.1761   0.0000   0.0000
  22.400   4.8670   0.00000  -1.37529   0.1822   0.0000   0.0000
  22.500   4.9396   0.00000  -1.42783   0.1887   0.0000   0.0000
  22.600   5.0154   0.00000  -1.48333   0.1954   0.0000   0.0000
  22.700   5.0944   0.00000  -1.54205   0.2025   0.0000   0.0000
  22.800   5.1770   0.00000  -1.60428   0.2100   0.0000   0.0000
  22.900   5.2636   0.00000  -1.67036   0.2179   0.0000   0.0000
  23.000   5.3545   0.00000  -1.74066   0.2262   0.0000   0.0000
  23.100   5.4501   0.00000  -1.81562   0.2349   0.0000   0.0000
  23.200   5.5508   0.00000  -1.89572   0.2442   0.0000   0.0000
  23.300   5.6574   0.00000  -1.98154   0.2541   0.0000   0.0000
  23.400   5.7704   0.00000  -2.07374   0.2647   0.0000   0.0000
  23.500   5.8905   0.00000  -2.17309   0.2759   0.0000   0.0000
  23.600   6.0188   0.00000  -2.28050   0.2880   0.0000   0.0000
  23.700   6.1561   0.00000  -2.39707   0.3010   0.0000   0.0000
  23.800   6.3039   0.00000  -2.52409   0.3150   0.0000   0.0000
  23.900   6.4635   0.00000  -2.66315   0.3302   0.0000   0.0000
  24.000   6.6370   0.00000  -2.81615   0.3468   0.0000   0.0000
  24.100   6.8266   0.00000  -2.98551   0.3650   0.0000   0.0000
  24.200   7.0352   0.00000  -3.17423   0.3852   0.0000   0.0000
  24.300   7.2665   0.00000  -3.38615   0.4075   0.0000   0.0000
  24.400   7.5254   0.00000  -3.62629   0.4327   0.0000   0.0000
  24.500   7.8183   0.00000  -3.90133   0.4612   0.0000   0.0000
  24.600   8.1539   0.00000  -4.22039   0.4939   0.0000   0.0000
  24.700   8.5446   0.00000  -4.59634   0.5322   0.0000   0.0000
  24.800   9.0084   0.00000  -5.04802   0.5777   0.0000   0.0000
  24.900   9.5730   0.00000  -5.60437   0.6332   0.0000   0.0000
  25.000  10.2835   0.00000  -6.31276   0.7031   0.0000   0.0000
  25.100  11.2198   0.00000  -7.25720   0.7955   0.0000   0.0000
  25.200  12.5417   0.00000  -8.60588   0.9259   0.0000   0.0000
  25.300  14.6323   0.00000 -10.76328   1.1324   0.0000   0.0000
  25.400  18.7794   0.00000 -15.09408   1.5418   0.0000   0.0000
  25.500  36.2700   0.00000 -33.74272   3.2501   0.0000   0.0000
  25.600 -13.8570   0.00000  17.05316  -1.9244   0.0000   0.0000
  25.700 -73.0471   0.00000 104.57767  -5.3439   0.0000   0.0000
  25.800-138.9153   0.00000 117.13244 -17.1512   0.0000   0.0000
  25.900   0.5386   0.00000   2.24980  -0.4703   0.0000   0.0000
  26.000  19.3187   0.00000 -22.44181   0.8681   0.0000   0.0000
  26.100   4.3435   0.00000   5.19590   0.5617   0.0000   0.0000
  26.200  79.1978   0.00000 -49.07882  10.0649   0.0000   0.0000
  26.300  -4.8018   0.00000   6.40140  -1.1249   0.0000   0.0000
  26.400   3.1080   0.00000  -1.09647  -0.2991   0.0000   0.0000
  26.500  24.3628   0.00000 -36.50146   0.4096   0.0000   0.0000
  26.600   2.0332   0.00000   7.32893   0.3096   0.0000   0.0000
  26.700   9.8172   0.00000  -0.50376   1.0621   0.0000   0.0000
  26.800 140.3410   0.00000 -76.00716  19.1118   0.0000   0.0000
  26.900  -5.8509   0.00000   5.46477  -1.4145   0.0000   0.0000
  27.000   1.9552   0.00000  -1.86361  -0.6204   0.0000   0.0000
  27.100-286.5531   0.00000 625.97430   5.8542   0.0000   0.0000
